ParticipantID,Exercise,DurationSeconds,Success,KnowledgeLevel,ConfidenceLevel,EngagementScore,PreviousExperience,LearningStyle,OtherExercisePerformance,KnowledgeConfidenceInteraction,EngagementOtherExerciseInteraction,TransformedKnowledgeLevel,Noise
4,Social Engineering,235,True,2.1743673770579734,4.2374446219140545,0.8101133946791808,None,Visual,8.159418040024036,9.213761347979679,6.61005384701042,0.7767377611095762,0.1053802052034903
4,Incident Response,95,True,1.777095814048169,1.2837636679997106,0.3967838272138884,Beginner,Kinesthetic,33.79951568515358,2.281371040629409,13.411101191531088,0.5749804667105916,-0.07728252145375719
4,Penetration Testing,110,True,1.6201664669109768,4.927363553242124,0.8389335020693633,Beginner,Auditory,25.025136051586404,7.983149199242209,20.99442502751966,0.4825289013175724,-0.02368186067400089
4,Vulnerability Assessment,113,True,1.5082420506075391,3.0889730402192175,0.7699935530986108,Advanced,Visual,45.72651616137286,4.658919032451637,35.20912264991654,0.410944767718207,-0.03914018120818318
4,Ethical Hacking,409,True,3.7980488430687753,1.5534123696712054,0.1327454222429698,Beginner,Auditory,32.2956472941246,5.899936053438447,4.287099336668596,1.3344874725150841,0.04380225974216752
4,Cryptography,179,True,2.734082950322968,3.9761705719964615,0.2508605273466612,Beginner,Visual,8.087296661719767,10.871180168471449,2.0287835053679135,1.0057960781205675,0.17812910770263668
4,Digital Forensics,117,False,1.6257481706843442,2.0009715926583813,0.5492266647061205,Advanced,Visual,66.01973767177313,3.253075906355702,36.25980032624097,0.48596812255310906,-0.06774156677147568
4,Cloud Security,331,True,3.951587666783074,3.2174162100456027,0.6117207462343522,Intermediate,Kinesthetic,24.773098950115745,12.713902214524143,15.154218576302252,1.3741174391141429,0.12669111491866228
4,IoT Security,344,False,1.3671962632537675,1.3766279530742405,0.3114133093912942,Beginner,Visual,47.41738290873252,1.8821205933337843,14.766404134282586,0.31276211967753914,-0.07076694656187808
5,Malware Analysis,277,False,2.9664635004673294,2.8938870831222627,0.17320186991001518,Beginner,Visual,39.85047343973734,8.584610406556058,6.9021765165619025,1.087370502736377,0.15430676518590838
5,Network Security,239,True,1.061218161161539,4.733745232317932,0.5010398839152592,Advanced,Visual,68.3963769398141,5.023536410847638,34.26931276214877,0.0594174569321614,0.13232638071512368
5,Social Engineering,75,False,4.775566418243029,4.77700638850067,0.8671989335550038,Advanced,Kinesthetic,80.09492946823997,22.812911288656213,69.45823741802094,1.5635125885192822,0.07491056769643237
5,Incident Response,486,True,3.5037586804062912,4.281707375085072,0.651484771857788,Intermediate,Visual,6.9361300875165455,15.002069382413957,4.5187831276416555,1.253836300955452,0.18089568290201627
5,Penetration Testing,361,False,1.1558525292409345,3.4730155373515714,0.3365542148887265,Beginner,Visual,84.48753109694546,4.014293792940877,28.434634696219344,0.14483819225167566,-0.06222371649062791
5,Vulnerability Assessment,560,False,3.515771387119536,4.509888054108211,0.7350710438038858,None,Visual,28.203457257130648,15.855735379745852,20.731544764877302,1.2572589569807593,-0.035548864091635976
5,Ethical Hacking,453,True,4.002459006563433,4.2273389570690565,0.9905051420006733,Advanced,Auditory,25.001644921610467,16.919750882517516,24.76425785333019,1.3869089238783656,0.10436756453687497
5,Cryptography,96,False,2.7159761095000734,4.0034842711659895,0.7545428740846823,None,Auditory,90.25529066795667,10.87336763524614,68.10148642194844,0.9991514134501316,0.022897853818854022
5,Digital Forensics,121,False,4.305829864430967,2.280198404122447,0.8955232284962005,None,Visual,90.53819764192636,9.818146385298263,81.07905905452498,1.4599698868821949,-0.02710404622885425
5,Cloud Security,443,False,3.2937515524931444,3.527348848679197,0.44844552197831977,Intermediate,Visual,55.37030523458007,11.618210746522012,24.83056543302015,1.1920272046525915,-0.06130946829083779
5,IoT Security,528,False,4.784778171526761,4.12518420188481,0.11346460201744801,None,Auditory,97.42482085344102,19.738091322705483,11.054268524756855,1.5654396646927367,0.032451831637455505
6,Malware Analysis,68,False,4.347855496949496,4.467474821243366,0.8384807637639851,Beginner,Visual,22.257641757103052,19.423934959026436,18.662604460080935,1.4696827343344478,0.16752932496682202
6,Network Security,452,False,4.567587635107106,1.586419286768102,0.5133261686923929,Beginner,Kinesthetic,58.13054172267823,7.246109118337417,29.83992826651571,1.5189851957541853,0.0289882811537126
6,Social Engineering,360,False,2.400872986801254,3.8327247823327992,0.48166698796411533,Advanced,Auditory,70.50843642966599,9.201885395746535,33.96158620113652,0.8758324157154297,-0.018722495634881407
6,Incident Response,590,True,2.7378073779530854,2.014728695492555,0.4052020867814171,Beginner,Auditory,74.09738609106682,5.5159390870933125,30.02441546914863,1.0071573730229975,0.06475581090137138
6,Penetration Testing,60,True,3.3334750603886385,4.848690193898168,0.37487057952370406,None,Visual,86.85991281894603,16.162987836910496,32.56122585581671,1.204015321538658,0.05360265349048582
6,Vulnerability Assessment,176,False,4.208436996106936,4.911602675017083,0.5560050386425845,Intermediate,Visual,4.340078329817276,20.670170407719688,2.4131054194818984,1.4370913189282148,0.08435740227803443
6,Ethical Hacking,500,False,1.6648617276370117,1.8672364263459649,0.29449394683942987,None,Visual,69.69250558638149,3.1086904626731027,20.5240210352625,0.5097420735196013,-0.10663214782399687
6,Cryptography,318,False,3.948402823372077,4.661017366676425,0.9587024074078462,Advanced,Auditory,45.56567527857129,18.40357413037148,43.68392258473048,1.3733111486287288,-0.1452849459072361
6,Digital Forensics,407,False,2.8547936197599286,2.4134089121042113,0.5836561118508721,Advanced,Visual,97.43948076661665,6.889784364146853,56.87114848501131,1.048999553195621,0.07840064109141684
6,Cloud Security,561,True,3.1443854653764816,2.238110465145311,0.8137950197069487,Advanced,Visual,13.31851252237497,7.037482016509912,10.838539160613381,1.1456184705430137,0.16846849646056214
6,IoT Security,509,False,4.730913933416053,4.464255558001634,0.04521867010618941,Intermediate,Visual,77.76022837352255,21.120008821679985,3.5162141142042653,1.5541184044345067,-0.1730315310424178
7,Malware Analysis,205,False,4.941144202662017,2.506955879751763,0.7495782999760721,None,Auditory,82.91642207065144,12.387230511564882,62.15235069581736,1.5975969243521349,-0.06941459535074941
7,Network Security,164,True,1.5354084752025328,1.0546878593079891,0.07535906035246231,Advanced,Visual,53.434627502946306,1.619376677874703,4.026783318905873,0.4287964532626067,0.010986007304324873
7,Social Engineering,496,True,4.075949660722042,4.7790629195297125,0.8496473906774115,None,Visual,45.05441353100935,19.479219885426424,38.28036489512316,1.4051037651178853,-0.13685901155418573
7,Incident Response,547,False,1.1875858711648797,2.0746899281012294,0.02218474203030163,Beginner,Auditory,47.62106967890142,2.4638724456611003,1.056461146033447,0.17192256687213078,0.053549180997520464
7,Penetration Testing,365,False,4.265542940852249,4.871895061759292,0.08840822336564658,Intermediate,Visual,58.99558971376361,20.78127758926028,5.215695273002455,1.4505694743308857,-0.2608788009684376
7,Vulnerability Assessment,288,True,3.5574454278969694,4.2201786700774475,0.9031510586766263,Advanced,Auditory,35.058755880659696,15.013055314775329,31.6633524895032,1.2690427108493045,-0.06550852838240782
7,Ethical Hacking,157,False,2.5689761803989293,2.7498996880949163,0.9041586944937484,Advanced,Visual,51.39894891598108,7.064426797202285,46.47280655022432,0.9435074461497401,-0.04867144960427494
7,Cryptography,165,True,3.7905674859738534,4.185887102695509,0.45934680794617244,None,Auditory,76.89177413153975,15.866887551434893,35.31999100464086,1.332515740332478,0.13344456408641356
7,Digital Forensics,128,False,3.483222737688365,2.389653632901657,0.20913079107851418,Intermediate,Kinesthetic,7.586332810866391,8.323695869322657,1.5865357821213766,1.2479579392927462,-0.1101251904847112
7,Cloud Security,340,True,4.497270419417669,3.0609442194568435,0.9731103492701043,None,Auditory,22.38490659063206,13.765893893650768,21.782984270788624,1.5034706392734247,0.04876732749232938
7,IoT Security,64,False,2.1143613561278345,1.7080419371069873,0.08870253375705561,None,Visual,46.077876803272574,3.611417866464743,4.087224422595735,0.7487528076217395,-0.05536493053471821
8,Malware Analysis,137,False,3.761579314517461,1.1572485593643957,0.7994103989090426,None,Auditory,8.17590319488719,4.353082242660244,6.535902034466486,1.324838899670476,-0.11978778925888485
8,Network Security,409,True,4.683489602127253,1.244311839419455,0.2768776481472037,None,Visual,59.72780822554306,5.827721561724854,16.537295070475572,1.5440434735572395,0.0023751481997746904
8,Social Engineering,115,False,1.9444661324696173,4.039821635750343,0.531265753973534,Beginner,Visual,6.234136251124145,7.855296351934553,3.31198309582721,0.6649874573725628,0.031563597668123874
8,Incident Response,371,True,3.8533983435382098,4.580827350748797,0.5116774421156661,Intermediate,Visual,86.72149810747233,17.65175252540994,44.37343432807002,1.3489554455942403,-0.11697684338250901
8,Penetration Testing,251,True,3.9496208243752764,1.7291355139038322,0.5639650920188364,None,Kinesthetic,8.92043287120562,6.829429633881421,5.03081274505733,1.373619580476284,-0.16590915883876567
8,Vulnerability Assessment,185,False,1.9328656461992049,2.371707457113041,0.47396994143055615,Beginner,Kinesthetic,64.8822840291576,4.584191866688271,30.75225236118054,0.6590036924816702,0.25733249521104323
8,Ethical Hacking,529,False,3.2309690638017496,3.3461417386430363,0.5644585425226413,Beginner,Visual,33.74468338719181,10.81128044065145,19.047474802622276,1.1727821119905026,-0.062401672888857854
8,Cryptography,341,False,3.2831132186756475,2.424386903591385,0.9865152487929797,None,Visual,23.72267917359945,7.959536690364999,23.4027847469795,1.188792124271342,-0.06506425691218269
8,Digital Forensics,505,False,4.223459546964573,1.2226139574279014,0.8423140352981816,Intermediate,Kinesthetic,1.8242481428361046,5.163660590751008,1.5365898145774928,1.4406545900560999,-0.048712538376469605
8,Cloud Security,288,False,4.989022139073578,4.586441051896083,0.57599841780566,Intermediate,Kinesthetic,81.707207094928,22.881855947465464,47.06322200999792,1.60723992644644,-0.07240017966042989
8,IoT Security,500,False,3.227051572055719,3.2864507578795994,0.2799790936602842,Advanced,Visual,18.704374855752338,10.605546084699071,5.236833919595748,1.1715688943662692,-0.05325803022204045
9,Malware Analysis,177,False,2.701745754465667,3.03044151473782,0.24240973241508024,Intermediate,Visual,61.06200424416326,8.187482496599412,14.80202410955611,0.993898139798281,0.06385924587773739
9,Network Security,198,True,2.92456040741927,3.1303577302063434,0.05182353682242691,Beginner,Auditory,54.86031179381532,9.154920278820326,2.843055388336609,1.0731441813276494,-0.166152006226896
9,Social Engineering,231,False,2.289415379898892,4.239497783418539,0.25464065476376385,None,Visual,76.02278598896865,9.705971428405665,19.35849200119647,0.8282964923528687,-0.0723339082451234
9,Incident Response,478,False,1.4267970004537442,4.402909840065819,0.7459745255487181,Beginner,Auditory,93.29380670999547,6.282058553074185,69.59480319712269,0.35543207221117196,0.24338480784024163
9,Penetration Testing,518,True,1.820007240212949,2.5169143398552016,0.9264494235897112,Advanced,Auditory,4.809464396408769,4.5808023215322615,4.455725517828142,0.5988404792197742,0.057930343687222045
9,Vulnerability Assessment,288,False,4.1981485236780625,4.300530706771189,0.1864049867881441,Intermediate,Kinesthetic,63.37585637201772,18.054266637663645,11.813575669713282,1.4346436004005299,0.04972917778307752
9,Ethical Hacking,191,True,4.508802163252433,2.5697804296905415,0.8165994394715771,Intermediate,Auditory,89.96674452921731,11.586631560472481,73.46679315364143,1.5060315225066265,0.07079243669696743
9,Cryptography,202,True,1.9288507805872692,4.598298293098274,0.3838912213732114,Beginner,Visual,90.6472110964547,8.869431252015714,34.79866858189332,0.6569243750928379,0.22084505258661813
9,Digital Forensics,98,True,2.7261125725457704,2.331263143649937,0.7305491368093014,Beginner,Kinesthetic,87.86291153734382,6.35528576581667,64.18817418115854,1.0028766282932124,0.17058248593376857
9,Cloud Security,479,True,1.6066995189310047,2.246888271182193,0.24848913981446574,Intermediate,Visual,3.353243473577938,3.6100743044001464,0.833244586337853,0.47418208665278294,-0.003233025092511405
9,IoT Security,581,True,4.507062547046997,2.36832699486363,0.8212573046720129,Intermediate,Kinesthetic,84.64522917345182,10.674197897710233,69.51551276433388,1.5056456213683727,-0.026987493529337128
10,Malware Analysis,216,False,1.5996697093950951,1.917005580930566,0.7222525683930663,Beginner,Kinesthetic,64.11476328852973,3.066575760555974,46.30705245705408,0.4697971763077287,-0.09787637157823074
10,Network Security,351,False,2.007196235627811,2.3827839740156778,0.18159771680142567,Beginner,Auditory,22.7350983029987,4.782715022958544,4.128641943080531,0.6967388406337867,-0.16794592820017906
10,Social Engineering,422,False,4.647409635371859,1.5564647765722475,0.1007946030158865,None,Kinesthetic,72.60955860624007,7.23352939975877,7.318651634874713,1.5363099967174612,-0.06050630759919034
10,Incident Response,519,False,3.2605327343568358,3.786603295507569,0.9224993811772957,Advanced,Kinesthetic,15.253904291426135,12.3463439970259,14.071717269378304,1.1818905974746488,0.18820244964750338
10,Penetration Testing,110,True,1.416987864207238,4.361758527921692,0.9106861982557131,None,Auditory,23.59060345950812,6.180558900667465,21.483636979097522,0.34853339624507806,0.13454200461549778
10,Vulnerability Assessment,405,False,1.7452835179764827,4.349963156009968,0.33214641265493894,Beginner,Kinesthetic,22.739562087711263,7.591918999989161,7.55286397277755,0.5569170169419312,-0.1583406721039512
10,Ethical Hacking,368,True,1.82231923350255,4.151159554857969,0.603721531730139,Intermediate,Kinesthetic,41.450458420362764,7.564737898155561,25.024534248457844,0.6001099939745876,0.1415482802510849
10,Cryptography,134,False,2.385383977463845,2.3878128075849108,0.7375012481097484,None,Kinesthetic,3.2846670243438347,5.695850412396005,2.4224460300785116,0.8693601082218907,-0.019091149138834293
10,Digital Forensics,84,True,1.6620532697118953,1.13551664098638,0.3114731711327574,None,Kinesthetic,27.75871726294181,1.8872891459636811,8.646095692466103,0.5080537474911533,0.03129741518168518
10,Cloud Security,215,False,3.6541494880668424,1.7121438674790057,0.9610703174694551,None,Auditory,86.06320178907339,6.256429636845192,82.71278866586255,1.2958633679199878,-0.13396284981937914
10,IoT Security,386,True,2.2397477050744437,2.5892724618303915,0.4267889053367494,Advanced,Kinesthetic,34.9386999049333,5.799317054197075,14.911449486315673,0.8063632278603315,0.01488902276522236
11,Malware Analysis,344,True,1.1461986713923795,2.888267780439997,0.5648411332626164,Beginner,Visual,77.55276166950105,3.3105286925657413,43.80498978904657,0.13645096399364826,0.1388582269040288
11,Network Security,172,False,2.988047795284996,4.061425124264963,0.10298147933131552,Advanced,Visual,7.550336380388922,12.135732388275013,0.7775448099015013,1.0946202628872843,-0.26593513570493726
11,Social Engineering,517,True,3.575998172956063,2.6349366843923856,0.02538635566034486,Advanced,Auditory,86.69937600115234,9.422528769242078,2.2009811946952214,1.2742443463928104,0.1222203346207937
11,Incident Response,502,True,1.0788421510174566,1.4164343279382954,0.7999160853731894,Intermediate,Kinesthetic,65.27461078518748,1.5281090571279161,52.21421113354573,0.07588838365349067,-0.2174323564086647
11,Penetration Testing,323,False,4.22125986943162,4.954915127821771,0.6031974021769796,Beginner,Kinesthetic,96.26493185548746,20.915984385513685,58.066756815974,1.4401336307502333,-0.16932661747097896
11,Vulnerability Assessment,66,False,1.3420341234178723,1.8315450205841093,0.026532203873819715,None,Kinesthetic,58.304156096969216,2.457995916199964,1.546937756255796,0.294186465512267,-0.09005328851871436
11,Ethical Hacking,141,False,4.642496014161216,3.4990450841730043,0.3358658571498351,Intermediate,Auditory,36.30592121950905,16.244302856643568,12.193919350004794,1.535252155689959,0.11852102915108896
11,Cryptography,285,True,2.1778630381676707,4.793813227848627,0.7636057941597608,Advanced,Visual,86.84679758979128,10.44026864081078,66.31671784378457,0.7783441383129364,-0.06700391935553467
11,Digital Forensics,118,False,2.8842618107752576,1.728428555286333,0.48477836715034617,None,Auditory,74.16869442286655,4.985240474665821,35.95537857599023,1.059268995737657,-0.07943025751635219
11,Cloud Security,260,False,3.580216671077318,2.6868157382131272,0.1322762111253304,None,Visual,69.12218576096544,9.61938249806355,9.14322083716177,1.275423321228483,0.16207680234672744
11,IoT Security,134,False,4.657195226241996,1.4710043315605645,0.5765164755142536,Beginner,Auditory,55.417800251579344,6.8507543507251585,31.94927488179344,1.5384133841527132,0.10291556373256437
12,Malware Analysis,401,True,2.0547352105384658,2.065993573483529,0.7321845784590624,Beginner,Visual,66.50366745462554,4.245069740182796,48.692959721246666,0.7201469883266721,0.0472597482413043
12,Network Security,514,False,4.657647783699839,2.6750820995682925,0.38313852824949746,Beginner,Auditory,4.696596677505505,12.45959021226937,1.7994471388009388,1.5385105532531944,0.05176590204691231
12,Social Engineering,351,True,1.9813964387252838,2.557182456167906,0.28869373677069987,Advanced,Visual,72.15328611219056,5.066792211821864,20.830201788013735,0.683801868202439,-0.07257438131534656
12,Incident Response,286,False,2.9042016087963987,3.6546846614505926,0.936829739324758,None,Visual,26.99112223921949,10.613941073428332,25.286086011450674,1.0661585190694456,-0.12319581257460216
12,Penetration Testing,303,True,4.385631397258229,4.8209452508939155,0.15467214088323622,None,Auditory,47.42373087003696,21.142888856783305,7.335129982339035,1.4783336057112768,0.014522677712934702
12,Vulnerability Assessment,132,True,2.4061606445368753,2.651174202427009,0.704925549688953,Advanced,Auditory,45.96815127611311,6.379151027691308,32.404124306498986,0.8780323836265239,0.09857227168235638
12,Ethical Hacking,76,False,3.7622409297825623,3.0852026696542776,0.0867052118621836,Advanced,Kinesthetic,73.22248864095612,11.607275760447752,6.348771390690432,1.3250147718325755,-0.05944645481382219
12,Cryptography,140,True,3.8964133170925543,3.5489263191579474,0.9805768001799882,Beginner,Visual,64.66649191171634,13.828083771347288,63.41046171765589,1.3600564677028262,-0.02833153158326134
12,Digital Forensics,597,True,1.1766617508404007,3.353055027879724,0.9993534995658349,Beginner,Visual,47.32101180813334,3.945411599769165,47.29041875345425,0.16268140451233545,0.01220539345030048
12,Cloud Security,450,False,1.4820903151458578,3.9240946858331265,0.19259902778563043,Advanced,Auditory,42.17626597305125,5.815862729588604,8.123107822037838,0.3934534664110099,0.06568833662243427
12,IoT Security,431,True,2.8205747401446244,3.0897383042846758,0.6445466506258222,Beginner,Kinesthetic,36.46972494573058,8.714837814722642,23.50643906301564,1.0369406727458024,0.0791649147922791
13,Malware Analysis,247,True,1.3078128065168366,3.785155103512559,0.33987496376806614,Intermediate,Kinesthetic,6.535634079894237,4.9502743190262875,2.221298396105392,0.26835612850941665,0.04125703966441225
13,Network Security,408,False,2.2750100117282797,3.5035655057480364,0.8859777482361871,Beginner,Auditory,41.75060840278921,7.9706466023226366,36.99011002019402,0.8219844531529138,-0.19296845963141573
13,Social Engineering,229,False,1.0850776434015486,4.498806690736798,0.528937134027212,Advanced,Kinesthetic,7.002970574747103,4.881554562103804,3.70413118548363,0.08165154517082979,0.25977046432343837
13,Incident Response,298,True,4.073093655458073,2.671067128669335,0.4213570022770702,None,Visual,23.877714576830233,10.87950657508568,10.061042235320688,1.4044028226219156,-0.06503709440700269
13,Penetration Testing,62,True,2.418488630563106,2.148955966616327,0.2963081204559901,Beginner,Visual,4.209318963636188,5.197225572842337,1.247255390514795,0.8831428122415715,-0.19336783011075603
13,Vulnerability Assessment,403,False,1.8730155514602567,4.799844735800901,0.786345014415552,Intermediate,Auditory,98.23305150800816,8.990183834749736,77.24507030414834,0.6275497263961187,-0.12073958316463745
13,Ethical Hacking,378,False,3.403193785768792,4.6148958687010815,0.9891849098133589,Intermediate,Kinesthetic,40.15802364254875,15.705384942333593,39.72371099513732,1.2247143394656923,-0.04763777009693673
13,Cryptography,302,True,1.4813550481399838,1.187781428591252,0.38409061149124957,None,Visual,95.72702629833256,1.7595260153305727,36.767852067165485,0.39295724196221743,0.05973060414653078
13,Digital Forensics,576,True,3.5191116919846124,1.865296092146214,0.5182603666763922,Advanced,Auditory,52.50315008602682,6.564185286884949,27.210301815249913,1.25820859753016,0.010866883106735043
13,Cloud Security,121,True,1.6155836253594202,4.2633324999624715,0.22444057183666066,Advanced,Visual,53.69744228934136,6.88777017640201,12.05188465358586,0.47969626932487175,-0.17087676391795795
13,IoT Security,388,False,3.3203448313512447,1.3659473495910195,0.8774608626303804,Intermediate,Kinesthetic,12.951492128280417,4.535416222112473,11.364427455231516,1.2000686423996483,0.028586539072490497
14,Malware Analysis,99,True,3.2034294824365572,1.3479470396456406,0.4084532130706987,Intermediate,Auditory,25.97537837603262,4.318053287563924,10.609726758417672,1.1642219491924304,0.0334456789987025
14,Network Security,235,False,3.1304100776030483,4.848487890368199,0.10946886005445389,Advanced,Visual,99.14753351450481,15.177755353144954,10.853567471043604,1.1411640111789605,0.09074947684172557
14,Social Engineering,382,False,3.6484480404262585,3.175115631989597,0.8644928803073485,None,Auditory,52.12603121804149,11.584244405659227,45.062582866675456,1.294301882769863,0.0035894549767699737
14,Incident Response,395,False,1.9811421290213382,1.629362638810104,0.1604001053300721,None,Kinesthetic,23.869003130101753,3.227998967200075,3.8285906161921415,0.6836735112413915,-0.09282694514164505
14,Penetration Testing,192,True,4.84526115273963,2.8618800350799343,0.8790714802281316,Beginner,Auditory,81.99469174081001,13.866556157773934,72.07919503944322,1.5780011453843439,0.05943688089231695
14,Vulnerability Assessment,496,False,4.6348052370774715,1.004480445920438,0.556181735039757,None,Visual,25.868833069790796,4.65557123129396,14.387772460210087,1.533594178086941,0.06525346937594792
